paperID|doi|journal_name|volume|volume_id|pages|abstract|publicationVenue_name|edition_id|city_venue|title|year|authorIDs|authorNames|fields|citedPaperID|reviewerIDs|reviewsApprovements|reviewsDesc
3cee40494377c0e7d9c7c23a3811b481e55bce39|10.1093/nar/gkq275||||e132 - e132|We describe an algorithm for gene identification in DNA sequences derived from shotgun sequencing of microbial communities. Accurate ab initio gene prediction in a short nucleotide sequence of anonymous origin is hampered by uncertainty in model parameters. While several machine learning approaches could be proposed to bypass this difficulty, one effective method is to estimate parameters from dependencies, formed in evolution, between frequencies of oligonucleotides in protein-coding regions and genome nucleotide composition. Original version of the method was proposed in 1999 and has been used since for (i) reconstructing codon frequency vector needed for gene finding in viral genomes and (ii) initializing parameters of self-training gene finding algorithms. With advent of new prokaryotic genomes en masse it became possible to enhance the original approach by using direct polynomial and logistic approximations of oligonucleotide frequencies, as well as by separating models for bacteria and archaea. These advances have increased the accuracy of model reconstruction and, subsequently, gene prediction. We describe the refined method and assess its accuracy on known prokaryotic genomes split into short sequences. Also, we show that as a result of application of the new method, several thousands of new genes could be added to existing annotations of several human and mouse gut metagenomes.|CVPR|CVPR_Cairo_2010|Cairo|Ab initio gene identification in metagenomic sequences|2010|2113953;3194485;2715148|Wenhan Zhu;A. Lomsadze;M. Borodovsky|Computer Science;Medicine;Biology;Environmental Science|f94455176857303605ad423599385a2341c568eb;0b544dfe355a5070b60986319a3f51fb45d1348e;dd971c07879e1ce12b06991319528c06280eeb9b;a27089efabc5f4abd5ddf2be2a409bff41f31199;d133cb102ad0f81e3fd17a7db090b28afc124c4a;ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2;9b539d413393047b28bb7be9b195f142aaf7a80e;f4a5503783487eba5c5e34b1d02c09016b244b1d;cd49acefc8d51e324aa562e5337e1c2aff067053;dd9b99fac67c18be82d7763a8fbf231fc3512423;9d3e0fce253a4ae4a4456b2f24c03329a2b74621;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;339a8e4cb0eba77675711ac255ac2a5d7ede1d53;d0ab11de3077490c80a08abd0fb8827bac84c454;98c25683fc8d6446448b734b1bcf08e1457f8d85;cbac8b0d82ea8e9251d5530695841d816cb196b9;5ded2b8c64491b4a67f6d39ce473d4b9347a672e;4b61c25a86083c20730c9b12737ac6ac4178c364;a486e2839291111bb44fa1f07731ada123539f75;12d1d070a53d4084d88a77b8b143bad51c40c38f|145684421;35099951;3177854|True;False;True|desc;desc;desc
d133cb102ad0f81e3fd17a7db090b28afc124c4a|10.1103/PhysRevLett.120.145301||||"
          145301
        "|The use of machine learning methods for accelerating the design of crystalline materials usually requires manually constructed feature vectors or complex transformation of atom coordinates to input the crystal structure, which either constrains the model to certain crystal types or makes it difficult to provide chemical insights. Here, we develop a crystal graph convolutional neural networks framework to directly learn material properties from the connection of atoms in the crystal, providing a universal and interpretable representation of crystalline materials. Our method provides a highly accurate prediction of density functional theory calculated properties for eight different properties of crystals with various structure types and compositions after being trained with 10^{4} data points. Further, our framework is interpretable because one can extract the contributions from local chemical environments to global properties. Using an example of perovskites, we show how this information can be utilized to discover empirical rules for materials design.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Lisbon_2017|Lisbon|Crystal Graph Convolutional Neural Networks for an Accurate and Interpretable Prediction of Material Properties.|2017|49902007;2721737|T. Xie;J. Grossman|Chemistry;Physics;Materials Science;Medicine;Computer Science|5ded2b8c64491b4a67f6d39ce473d4b9347a672e;9d46dc975aeed3f96bddb144079b50238f746ecd;96430cc91ed91fd2d4042fa6fcb7ecf4005d77a7;546785490ac417be1f83ced6a8272e934934f411;cbac8b0d82ea8e9251d5530695841d816cb196b9|48607963;2217848089;4198024|True;True;True|desc;desc;desc
dd9b99fac67c18be82d7763a8fbf231fc3512423|10.1109/TEVC.2015.2504420||||606-626|Feature selection is an important task in data mining and machine learning to reduce the dimensionality of the data and increase the performance of an algorithm, such as a classification algorithm. However, feature selection is a challenging task due mainly to the large search space. A variety of methods have been applied to solve feature selection problems, where evolutionary computation (EC) techniques have recently gained much attention and shown some success. However, there are no comprehensive guidelines on the strengths and weaknesses of alternative approaches. This leads to a disjointed and fragmented field with ultimately lost opportunities for improving performance and successful applications. This paper presents a comprehensive survey of the state-of-the-art work on EC for feature selection, which identifies the contributions of these different algorithms. In addition, current issues and challenges are also discussed to identify promising areas for future research.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_New_York_2016|New York|A Survey on Evolutionary Computation Approaches to Feature Selection|2016|144395433;145269712;2309030;143901532|Bing Xue;Mengjie Zhang;Will N. Browne;X. Yao|Computer Science|10f919b1a5161b560504c225cfb2d1b3a4768f80;dd971c07879e1ce12b06991319528c06280eeb9b;ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2;0b544dfe355a5070b60986319a3f51fb45d1348e;b5887d18420e8ac4f4fa4c83c4952138fd956702;339a8e4cb0eba77675711ac255ac2a5d7ede1d53;d133cb102ad0f81e3fd17a7db090b28afc124c4a;5a4631d5d75e3610037f87839628a4d166581e01;7b2dd79083a74699e4e0509ac3f0a8a302b4eabe;7ea35b35392c6ef5738635cec7d17b24fe3e4f04;611544418ca53cdad254df444addc7814abcfddc;d05d86db86a4ac0d95e6dcd951b42a9651939793|39455775;1753652328;145979410|True;True;True|desc;desc;desc
b3de1062d8a462dfdc2938558258f8884abe9f4e|10.1080/01431161.2018.1433343|NEJM|55.0|9012-3456_55|2784 - 2817|ABSTRACT Machine learning offers the potential for effective and efficient classification of remotely sensed imagery. The strengths of machine learning include the capacity to handle data of high dimensionality and to map classes with very complex characteristics. Nevertheless, implementing a machine-learning classification is not straightforward, and the literature provides conflicting advice regarding many key issues. This article therefore provides an overview of machine learning from an applied perspective. We focus on the relatively mature methods of support vector machines, single decision trees (DTs), Random Forests, boosted DTs, artificial neural networks, and k-nearest neighbours (k-NN). Issues considered include the choice of algorithm, training data requirements, user-defined parameter selection and optimization, feature space impacts and reduction, and computational costs. We illustrate these issues through applying machine-learning classification to two publically available remotely sensed data sets.||||Implementation of machine-learning classification in remote sensing: an applied review|2018|26339328;5875612;2014814754|Aaron E. Maxwell;T. Warner;Fang Fang|Computer Science;Environmental Science|42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;24e6c5bfe9bb0751e5708b501d04e860011b2953;395de0bd3837fdf4b4b5e5f04835bcc69c279481|3302681;2220290014;1784123|True;True;True|desc;desc;desc
38f23fe236b152cd4983c8f30d305a568afd0d3e|10.1109/TNNLS.2020.3027314|PNAS|70.0|4567-8901_70|4793-4813|Recently, artificial intelligence and machine learning in general have demonstrated remarkable performances in many tasks, from image processing to natural language processing, especially with the advent of deep learning (DL). Along with research progress, they have encroached upon many different fields and disciplines. Some of them require high level of accountability and thus transparency, for example, the medical sector. Explanations for machine decisions and predictions are thus needed to justify their reliability. This requires greater interpretability, which often means we need to understand the mechanism underlying the algorithms. Unfortunately, the blackbox nature of the DL is still unresolved, and many machine decisions are still poorly understood. We provide a review on interpretabilities suggested by different research works and categorize them. The different categories show different dimensions in interpretability research, from approaches that provide “obviously” interpretable information to the studies of complex patterns. By applying the same categorization to interpretability in medical research, it is hoped that: 1) clinicians and practitioners can subsequently approach these methods with caution; 2) insight into interpretability will be born with more considerations for medical practices; and 3) initiatives to push forward data-based, mathematically grounded, and technically grounded medical education are encouraged.||||A Survey on Explainable Artificial Intelligence (XAI): Toward Medical XAI|2019|71352570;145836900|Erico Tjoa;Cuntai Guan|Computer Science;Medicine|3cee40494377c0e7d9c7c23a3811b481e55bce39|2340666;2070956511;1742112|True;False;True|desc;desc;desc
0ef9ae1ce8c91ce671a211bdda792bf3752d1522|10.1109/ACCESS.2017.2762418||||21954-21961|Intrusion detection plays an important role in ensuring information security, and the key technology is to accurately identify various attacks in the network. In this paper, we explore how to model an intrusion detection system based on deep learning, and we propose a deep learning approach for intrusion detection using recurrent neural networks (RNN-IDS). Moreover, we study the performance of the model in binary classification and multiclass classification, and the number of neurons and different learning rate impacts on the performance of the proposed model. We compare it with those of J48, artificial neural network, random forest, support vector machine, and other machine learning methods proposed by previous researchers on the benchmark data set. The experimental results show that RNN-IDS is very suitable for modeling a classification model with high accuracy and that its performance is superior to that of traditional machine learning classification methods in both binary and multiclass classification. The RNN-IDS model improves the accuracy of the intrusion detection and provides a new research method for intrusion detection.|Workshop on AI for Social Impact|Workshop_on_AI_for_Social_Impact_Toronto_2017|Toronto|A Deep Learning Approach for Intrusion Detection Using Recurrent Neural Networks|2017|30796665;1733625;2191560;50046030|Chuanlong Yin;Yuefei Zhu;Jin-long Fei;Xin-Zheng He|Computer Science;Engineering|0a22389bd99b7efe3627ec6fc77ddaf3ff5e2faa|37936174;50009466;1852549|True;True;True|desc;desc;desc
f4a5503783487eba5c5e34b1d02c09016b244b1d|10.18653/v1/D18-1547||||5016-5026|Even though machine learning has become the major scene in dialogue research community, the real breakthrough has been blocked by the scale of data available.To address this fundamental obstacle, we introduce the Multi-Domain Wizard-of-Oz dataset (MultiWOZ), a fully-labeled collection of human-human written conversations spanning over multiple domains and topics.At a size of 10k dialogues, it is at least one order of magnitude larger than all previous annotated task-oriented corpora.The contribution of this work apart from the open-sourced dataset is two-fold:firstly, a detailed description of the data collection procedure along with a summary of data structure and analysis is provided. The proposed data-collection pipeline is entirely based on crowd-sourcing without the need of hiring professional annotators;secondly, a set of benchmark results of belief tracking, dialogue act and response generation is reported, which shows the usability of the data and sets a baseline for future studies.|IJCAI|IJCAI_Moscow_2018|Moscow|MultiWOZ - A Large-Scale Multi-Domain Wizard-of-Oz Dataset for Task-Oriented Dialogue Modelling|2018|17895970;144256365;33870107;3450866;2295429;2065760904;1768624|Paweł Budzianowski;Tsung-Hsien Wen;Bo-Hsiang Tseng;I. Casanueva;Stefan Ultes;Osman Ramadan;Milica Gasic|Computer Science;Linguistics|a27089efabc5f4abd5ddf2be2a409bff41f31199;d0ab11de3077490c80a08abd0fb8827bac84c454;64be9999b68e12d260ba7423f6b55ffd41552ad3;9b539d413393047b28bb7be9b195f142aaf7a80e;9f970c93549a1e69cdb9ba0f28b8ad1b25ba2f3a;a486e2839291111bb44fa1f07731ada123539f75;d133cb102ad0f81e3fd17a7db090b28afc124c4a;9f387ce140c59a44eaeeea590087351461345164|144203200;2295429;2207015236|True;True;True|desc;desc;desc
693914b7f38c19585e35668fd626aecf62d4c5e7|10.18637/JSS.V025.I05|Nature|87.0|1234-5678_87|1-54|During the last decade text mining has become a widely used discipline utilizing statistical and machine learning methods. We present the tm package which provides a framework for text mining applications within R. We give a survey on text mining facilities in R and explain how typical application tasks can be carried out using our framework. We present techniques for count-based analysis methods, text clustering, text classification and string kernels.||||Text Mining Infrastructure in R|2008|2711164;1764952;153939986|Ingo Feinerer;K. Hornik;David Meyer|Computer Science;Mathematics|12d1d070a53d4084d88a77b8b143bad51c40c38f;611544418ca53cdad254df444addc7814abcfddc;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;5a4631d5d75e3610037f87839628a4d166581e01;4b61c25a86083c20730c9b12737ac6ac4178c364;24e6c5bfe9bb0751e5708b501d04e860011b2953;395de0bd3837fdf4b4b5e5f04835bcc69c279481;f94455176857303605ad423599385a2341c568eb;ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2;8c8215b7f8111839f0066010a530a3a9f57ba15e|2056204271;3698245;117461896|True;True;True|desc;desc;desc
5a4631d5d75e3610037f87839628a4d166581e01|10.1093/nar/gkaa379||||W449 - W454|Abstract Major histocompatibility complex (MHC) molecules are expressed on the cell surface, where they present peptides to T cells, which gives them a key role in the development of T-cell immune responses. MHC molecules come in two main variants: MHC Class I (MHC-I) and MHC Class II (MHC-II). MHC-I predominantly present peptides derived from intracellular proteins, whereas MHC-II predominantly presents peptides from extracellular proteins. In both cases, the binding between MHC and antigenic peptides is the most selective step in the antigen presentation pathway. Therefore, the prediction of peptide binding to MHC is a powerful utility to predict the possible specificity of a T-cell immune response. Commonly MHC binding prediction tools are trained on binding affinity or mass spectrometry-eluted ligands. Recent studies have however demonstrated how the integration of both data types can boost predictive performances. Inspired by this, we here present NetMHCpan-4.1 and NetMHCIIpan-4.0, two web servers created to predict binding between peptides and MHC-I and MHC-II, respectively. Both methods exploit tailored machine learning strategies to integrate different training data types, resulting in state-of-the-art performance and outperforming their competitors. The servers are available at http://www.cbs.dtu.dk/services/NetMHCpan-4.1/ and http://www.cbs.dtu.dk/services/NetMHCIIpan-4.0/.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Beijing_2020|Beijing|NetMHCpan-4.1 and NetMHCIIpan-4.0: improved predictions of MHC antigen presentation by concurrent motif deconvolution and integration of MS MHC eluted ligand data|2020|89715134;144020846;3071266;145580998;143898643|Birkir Reynisson;Bruno Alvarez;S. Paul;Bjoern Peters;M. Nielsen|Computer Science;Medicine;Biology|b5887d18420e8ac4f4fa4c83c4952138fd956702;9d46dc975aeed3f96bddb144079b50238f746ecd;b3de1062d8a462dfdc2938558258f8884abe9f4e;dd971c07879e1ce12b06991319528c06280eeb9b;693914b7f38c19585e35668fd626aecf62d4c5e7;a27089efabc5f4abd5ddf2be2a409bff41f31199;339a8e4cb0eba77675711ac255ac2a5d7ede1d53;2369db9921078c4bb76072ef7d6426e9f1dbfdb5;9f970c93549a1e69cdb9ba0f28b8ad1b25ba2f3a;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;f94455176857303605ad423599385a2341c568eb;9b539d413393047b28bb7be9b195f142aaf7a80e|1876480;1683459;4023283|False;True;True|desc;desc;desc
9670485f526f2254c0f34e64d9ca06f665a0bd17|10.21037/jtd.2020.02.64||||165 - 174|Background The coronavirus disease 2019 (COVID-19) outbreak originating in Wuhan, Hubei province, China, coincided with chunyun, the period of mass migration for the annual Spring Festival. To contain its spread, China adopted unprecedented nationwide interventions on January 23 2020. These policies included large-scale quarantine, strict controls on travel and extensive monitoring of suspected cases. However, it is unknown whether these policies have had an impact on the epidemic. We sought to show how these control measures impacted the containment of the epidemic. Methods We integrated population migration data before and after January 23 and most updated COVID-19 epidemiological data into the Susceptible-Exposed-Infectious-Removed (SEIR) model to derive the epidemic curve. We also used an artificial intelligence (AI) approach, trained on the 2003 SARS data, to predict the epidemic. Results We found that the epidemic of China should peak by late February, showing gradual decline by end of April. A five-day delay in implementation would have increased epidemic size in mainland China three-fold. Lifting the Hubei quarantine would lead to a second epidemic peak in Hubei province in mid-March and extend the epidemic to late April, a result corroborated by the machine learning prediction. Conclusions Our dynamic SEIR model was effective in predicting the COVID-19 epidemic peaks and sizes. The implementation of control measures on January 23 2020 was indispensable in reducing the eventual COVID-19 epidemic size.|Workshop on AI for Social Impact|Workshop_on_AI_for_Social_Impact_Madrid_2020|Madrid|Modified SEIR and AI prediction of the epidemics trend of COVID-19 in China under public health interventions|2020|48598873;30489614;1753652328;113837271;2340666;40459179;2217848089;2125517703;2292805636;134905027;1492076802;1491359904;1390903788;89843211;145371438;40527353;2108989415;2115375292;1576228528;1663359881;123624101;1626824540;2145443647;2119049448;145002796;144869300|Zi-feng Yang;Zhiqi Zeng;Ke Wang;Sook-san Wong;W. Liang;Mark Zanin;Peng Liu;Xudong Cao;Zhongqiang Gao;Zhitong Mai;Jingyi Liang;Xiaoqing Liu;Shiyue Li;Yimin Li;F. Ye;W. Guan;Yifan Yang;Fei Li;S. Luo;Yuqi Xie;Bin Liu;Zhoulang Wang;Shaobo Zhang;Yao-dong Wang;N. Zhong;Jianxing He|Medicine;Environmental Science|61e27dbae190b82639c57f180ecf97e4c46fcad9;d0ab11de3077490c80a08abd0fb8827bac84c454;d517b13f2b152c913b81ce534a149493517dbdad;9b539d413393047b28bb7be9b195f142aaf7a80e;8c8215b7f8111839f0066010a530a3a9f57ba15e;38f23fe236b152cd4983c8f30d305a568afd0d3e;cd49acefc8d51e324aa562e5337e1c2aff067053;f8b7a3434f887ce4570b7e98c7f1b91c008042d4;265644f1b6740ca34bfbe9762b90b33021adde62;2bc3644ce4de7fce5812c1455e056649a47c1bbf|2607675;2112890973;16126046|True;False;True|desc;desc;desc
4b61c25a86083c20730c9b12737ac6ac4178c364|10.1561/2200000071||||219-354|Deep reinforcement learning is the combination of reinforcement learning (RL) and deep learning. This field of research has been able to solve a wide range of complex decision-making tasks that were previously out of reach for a machine. Thus, deep RL opens up many new applications in domains such as healthcare, robotics, smart grids, finance, and many more. This manuscript provides an introduction to deep reinforcement learning models, algorithms and techniques. Particular focus is on the aspects related to generalization and how deep RL can be used for practical applications. We assume the reader is familiar with basic machine learning concepts.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Sydney_2018|Sydney|An Introduction to Deep Reinforcement Learning|2018|1389921282;40068904;18014232;1792298;145134886|Vincent François-Lavet;Peter Henderson;Riashat Islam;Marc G. Bellemare;Joelle Pineau|Computer Science;Mathematics|44c7d9fe583e3d317a619297e7e949070710799f;d05d86db86a4ac0d95e6dcd951b42a9651939793;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5|1578100923;1979489;6486577|True;True;False|desc;desc;desc
42ed4a9994e6121a9f325f5b901c5b3d7ce104f5|10.18653/v1/P19-1334||||3428-3448|A machine learning system can score well on a given test set by relying on heuristics that are effective for frequent example types but break down in more challenging cases. We study this issue within natural language inference (NLI), the task of determining whether one sentence entails another. We hypothesize that statistical NLI models may adopt three fallible syntactic heuristics: the lexical overlap heuristic, the subsequence heuristic, and the constituent heuristic. To determine whether models have adopted these heuristics, we introduce a controlled evaluation set called HANS (Heuristic Analysis for NLI Systems), which contains many examples where the heuristics fail. We find that models trained on MNLI, including BERT, a state-of-the-art model, perform very poorly on HANS, suggesting that they have indeed adopted these heuristics. We conclude that there is substantial room for improvement in NLI systems, and that the HANS dataset can motivate and measure progress in this area.|ICCV|ICCV_Buenos_Aires_2019|Buenos Aires|Right for the Wrong Reasons: Diagnosing Syntactic Heuristics in Natural Language Inference|2019|145534175;2949185;2467508|R. Thomas McCoy;Ellie Pavlick;Tal Linzen|Computer Science;Linguistics|7b2dd79083a74699e4e0509ac3f0a8a302b4eabe;0b544dfe355a5070b60986319a3f51fb45d1348e;3cee40494377c0e7d9c7c23a3811b481e55bce39;9f387ce140c59a44eaeeea590087351461345164;44c7d9fe583e3d317a619297e7e949070710799f;d133cb102ad0f81e3fd17a7db090b28afc124c4a;0ef9ae1ce8c91ce671a211bdda792bf3752d1522;0a22389bd99b7efe3627ec6fc77ddaf3ff5e2faa;12d1d070a53d4084d88a77b8b143bad51c40c38f;24e6c5bfe9bb0751e5708b501d04e860011b2953;ade03d0c772c35dc8e865bdb41d7bc54d5b782d1;a27089efabc5f4abd5ddf2be2a409bff41f31199;98c25683fc8d6446448b734b1bcf08e1457f8d85;2369db9921078c4bb76072ef7d6426e9f1dbfdb5;693914b7f38c19585e35668fd626aecf62d4c5e7;5ded2b8c64491b4a67f6d39ce473d4b9347a672e;395de0bd3837fdf4b4b5e5f04835bcc69c279481;b3de1062d8a462dfdc2938558258f8884abe9f4e;9d46dc975aeed3f96bddb144079b50238f746ecd|2191751245;2069534421;1982950|False;True;False|desc;desc;desc
3d13d6f847e8f4c76c5a8d6f99fa49dbabe473c0|10.1093/brain/awm319||||"
          681-9
        "|To be diagnostically useful, structural MRI must reliably distinguish Alzheimer's disease (AD) from normal aging in individual scans. Recent advances in statistical learning theory have led to the application of support vector machines to MRI for detection of a variety of disease states. The aims of this study were to assess how successfully support vector machines assigned individual diagnoses and to determine whether data-sets combined from multiple scanners and different centres could be used to obtain effective classification of scans. We used linear support vector machines to classify the grey matter segment of T1-weighted MR scans from pathologically proven AD patients and cognitively normal elderly individuals obtained from two centres with different scanning equipment. Because the clinical diagnosis of mild AD is difficult we also tested the ability of support vector machines to differentiate control scans from patients without post-mortem confirmation. Finally we sought to use these methods to differentiate scans between patients suffering from AD from those with frontotemporal lobar degeneration. Up to 96% of pathologically verified AD patients were correctly classified using whole brain images. Data from different centres were successfully combined achieving comparable results from the separate analyses. Importantly, data from one centre could be used to train a support vector machine to accurately differentiate AD and normal ageing scans obtained from another centre with different subjects and different scanner equipment. Patients with mild, clinically probable AD and age/sex matched controls were correctly separated in 89% of cases which is compatible with published diagnosis rates in the best clinical centres. This method correctly assigned 89% of patients with post-mortem confirmed diagnosis of either AD or frontotemporal lobar degeneration to their respective group. Our study leads to three conclusions: Firstly, support vector machines successfully separate patients with AD from healthy aging subjects. Secondly, they perform well in the differential diagnosis of two different forms of dementia. Thirdly, the method is robust and can be generalized across different centres. This suggests an important role for computer based diagnostic image analysis for clinical practice.|Workshop on AI for Social Impact|Workshop_on_AI_for_Social_Impact_Los_Angeles_2008|Los Angeles|Automatic classification of MR scans in Alzheimer's disease.|2008|144225920;2609123;145606181;7447906;116292660;1772842;1764768;144402064;3985221;52216909|S. Klöppel;C. Stonnington;C. Chu;Bogdan Draganski;R. Scahill;J. Rohrer;Nick C Fox;C. Jack;J. Ashburner;Richard S. J. Frackowiak|Computer Science;Medicine;Psychology|b5887d18420e8ac4f4fa4c83c4952138fd956702;0b544dfe355a5070b60986319a3f51fb45d1348e;5a4631d5d75e3610037f87839628a4d166581e01;9670485f526f2254c0f34e64d9ca06f665a0bd17;7ea35b35392c6ef5738635cec7d17b24fe3e4f04;0a22389bd99b7efe3627ec6fc77ddaf3ff5e2faa;d0ab11de3077490c80a08abd0fb8827bac84c454;339a8e4cb0eba77675711ac255ac2a5d7ede1d53;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;98c25683fc8d6446448b734b1bcf08e1457f8d85;a27089efabc5f4abd5ddf2be2a409bff41f31199;cd49acefc8d51e324aa562e5337e1c2aff067053;d517b13f2b152c913b81ce534a149493517dbdad;2369db9921078c4bb76072ef7d6426e9f1dbfdb5|1974599;2112109655;9957625|True;False;False|desc;desc;desc
546785490ac417be1f83ced6a8272e934934f411|10.1093/annonc/mdy166||||1836–1842|"Background
Deep learning convolutional neural networks (CNN) may facilitate melanoma detection, but data comparing a CNN's diagnostic performance to larger groups of dermatologists are lacking.


Methods
Google's Inception v4 CNN architecture was trained and validated using dermoscopic images and corresponding diagnoses. In a comparative cross-sectional reader study a 100-image test-set was used (level-I: dermoscopy only; level-II: dermoscopy plus clinical information and images). Main outcome measures were sensitivity, specificity and area under the curve (AUC) of receiver operating characteristics (ROC) for diagnostic classification (dichotomous) of lesions by the CNN versus an international group of 58 dermatologists during level-I or -II of the reader study. Secondary end points included the dermatologists' diagnostic performance in their management decisions and differences in the diagnostic performance of dermatologists during level-I and -II of the reader study. Additionally, the CNN's performance was compared with the top-five algorithms of the 2016 International Symposium on Biomedical Imaging (ISBI) challenge.


Results
In level-I dermatologists achieved a mean (±standard deviation) sensitivity and specificity for lesion classification of 86.6% (±9.3%) and 71.3% (±11.2%), respectively. More clinical information (level-II) improved the sensitivity to 88.9% (±9.6%, P = 0.19) and specificity to 75.7% (±11.7%, P < 0.05). The CNN ROC curve revealed a higher specificity of 82.5% when compared with dermatologists in level-I (71.3%, P < 0.01) and level-II (75.7%, P < 0.01) at their sensitivities of 86.6% and 88.9%, respectively. The CNN ROC AUC was greater than the mean ROC area of dermatologists (0.86 versus 0.79, P < 0.01). The CNN scored results close to the top three algorithms of the ISBI 2016 challenge.


Conclusions
For the first time we compared a CNN's diagnostic performance with a large international group of 58 dermatologists, including 30 experts. Most dermatologists were outperformed by the CNN. Irrespective of any physicians' experience, they may benefit from assistance by a CNN's image classification.


Clinical trial number
This study was registered at the German Clinical Trial Register (DRKS-Study-ID: DRKS00013570; https://www.drks.de/drks_web/)."|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Cape_Town_2018|Cape Town|Man against machine: diagnostic performance of a deep learning convolutional neural network for dermoscopic melanoma recognition in comparison to 58 dermatologists|2018|5016554;49903386;5580228;2220290014;2223688580;2154835838;34445787;2080112167;2113670271;5840101;2213770;153454907;4023283;6486577;32147295;8735139;2154835838;1404268156;40398486;2135937978;2056204271;1422494434;3026399;4039707;8720212;2135937679;50009466;1471206276;33340370;144821090;1401706768;6248858;46486553;51289782;46560749;49551702;51952495;32516743;32084575;3698245;16126046;2348967;2842984;12155787;12565475;2056679749;46322047;36030514;2420136;4198024;145295514;2135990561;123257978;38676513;37936174;49785210;2102253685;5580228;1485389319;2220290014;41065919;2136001275;146218865;2055574299;117461896;6288635|H. Haenssle;C. Fink;R. Schneiderbauer;F. Toberer;T. Buhl;A. Blum;Aadi Kalloo;A. Hassen;L. Thomas;A. Enk;L. Uhlmann;C. Alt;M. Arenbergerova;R. Bakos;Anne Baltzer;I. Bertlich;A. Blum;Therezia Bokor-Billmann;J. Bowling;Naira Braghiroli;R. Braun;K. Buder-Bakhaya;T. Buhl;H. Cabo;L. Čabrijan;Naciye Cevic;A. Classen;David Deltgen;C. Fink;I. Georgieva;L. Hakim-Meibodi;Susanne Hanner;Franziska Hartmann;J. Hartmann;G. Haus;E. Hoxha;R. Karls;H. Koga;J. Kreusch;A. Lallas;P. Majenka;A. Marghoob;C. Massone;L. Mekokishvili;D. Mestel;Volker Meyer;A. Neuberger;K. Nielsen;M. Oliviero;R. Pampena;J. Paoli;Erika Pawlik;B. Rao;Adriana Rendon;T. Russo;Ahmed Sadek;K. Samhaber;R. Schneiderbauer;A. Schweizer;F. Toberer;L. Trennheuser;Lyobomira Vlahova;Alexander Wald;J. Winkler;Priscila Wölbing;I. Zalaudek|Computer Science;Medicine|dd9b99fac67c18be82d7763a8fbf231fc3512423;f94455176857303605ad423599385a2341c568eb;b5887d18420e8ac4f4fa4c83c4952138fd956702;9d46dc975aeed3f96bddb144079b50238f746ecd;94549a171a61039ed1f9b5954ce42181c574ccc3;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;2369db9921078c4bb76072ef7d6426e9f1dbfdb5;d05d86db86a4ac0d95e6dcd951b42a9651939793;0ef9ae1ce8c91ce671a211bdda792bf3752d1522;0b544dfe355a5070b60986319a3f51fb45d1348e;44c7d9fe583e3d317a619297e7e949070710799f;38f23fe236b152cd4983c8f30d305a568afd0d3e;8c8215b7f8111839f0066010a530a3a9f57ba15e;9670485f526f2254c0f34e64d9ca06f665a0bd17;dd971c07879e1ce12b06991319528c06280eeb9b;693914b7f38c19585e35668fd626aecf62d4c5e7;d133cb102ad0f81e3fd17a7db090b28afc124c4a;395de0bd3837fdf4b4b5e5f04835bcc69c279481|3194485;120704132;1734053|True;True;True|desc;desc;desc
